sale_dollars
270
280.68
280.68
253.56
265.56
270
270
260.88
260.88
265.56
260.88
265.56
270
270
253.56
265.56
260.88
265.56
253.56
271.32
449.88
449.88
449.88
449.88
306
280.68
306
297.12
306
296.4
306
306
305.88
305.88
306
306
306
305.88
306
305.88
296.4
306
306
306
306
305.88
296.4
305.88
306
236.16
216
216
189.36
189.36
216
279.12
288
288
279.12
288
288
279.12
288
279.12
264.96
275.52
279.12
275.52
288
279.12
288
264.96
288
288
264.96
275.52
279.12
288
279.12
288
279.12
264.96
288
279.12
288
264.96
288
288
275.52
264.96
279.12
275.52
279.12
279.12
275.52
288
288
279.12
275.52
279.12
264.96
288
279.12
264.96
288
264.96
275.52
279.12
275.52
279.12
260.88
271.32
256.44
270
270
271.32
271.32
270
265.56
265.56
260.88
270
271.32
280.68
260.88
260.88
265.56
271.32
270
253.56
271.32
271.32
265.56
260.88
271.32
271.32
265.56
270
270
265.56
265.56
253.56
270
280.68
256.44
260.88
265.56
265.56
270
256.44
280.68
271.32
265.56
265.56
256.44
260.88
271.32
270
270
270
270
270
270
253.56
265.56
271.32
260.88
265.56
253.56
260.88
271.32
270
256.44
270
256.44
256.44
271.32
265.56
260.88
260.88
271.32
265.56
265.56
270
271.32
270
271.32
256.44
280.68
270
270
270
270
280.68
270
265.56
260.88
270
270
260.88
271.32
270
280.68
271.32
271.32
271.32
270
271.32
271.32
265.56
265.56
270
270
265.56
265.56
280.68
265.56
256.44
265.56
265.56
265.56
280.68
271.32
280.68
270
260.88
271.32
270
257.88
270
270
271.32
265.56
270
271.32
280.68
280.68
270
271.32
270
265.56
270
280.68
270
271.32
265.56
271.32
270
270
270
271.32
271.32
270
270
270
270
270
265.56
280.68
271.32
280.68
265.56
257.88
270
270
260.88
260.88
270
280.68
270
256.44
270
270
270
270
271.32
265.56
270
265.56
265.56
280.68
270
260.88
280.68
270
280.68
270
270
253.56
265.56
260.88
260.88
270
265.56
270
270
265.56
280.68
270
260.88
270
260.88
271.32
270
270
270
270
257.88
135
135
134.88
134.88
135
135
135
135
135
135
135
450
450
450
161.64
161.64
161.64
161.64
161.64
126
126
126
126
126
126
126
126
121.44
126
126
126
126
121.44
121.44
126
126
126
126
126
121.44
126
126
126
126
121.44
126
121.44
126
121.44
126
126
126
126
126
126
126
126
121.44
126
126
126
126
126
121.44
121.44
126
126
126
126
126
126
126
126
126
126
121.44
126
110.64
110.64
110.4
110.64
110.64
110.4
110.64
110.4
110.4
110.4
110.4
110.4
110.4
110.4
110.64
110.64
110.64
110.64
110.4
110.4
110.4
110.64
110.4
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.4
110.64
110.64
110.4
110.64
110.64
110.64
110.64
110.64
110.4
110.4
110.64
110.64
110.64
110.4
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.4
110.64
110.64
110.4
110.64
110.64
110.64
110.4
110.64
110.64
110.64
110.64
110.4
110.64
110.64
110.4
110.64
110.4
110.64
110.4
110.4
110.4
110.64
110.4
110.64
110.64
110.64
110.4
110.64
110.4
110.64
110.64
110.4
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.4
110.64
110.64
110.4
110.64
110.4
110.64
110.64
110.4
110.4
110.64
110.4
110.4
110.4
110.4
110.4
110.64
110.4
110.64
110.64
110.64
110.64
110.64
110.4
110.4
110.64
110.4
110.4
110.64
110.4
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.4
110.64
110.64
110.4
110.4
110.64
110.64
110.64
110.64
110.64
110.64
110.4
110.64
110.4
110.64
110.64
110.64
110.4
110.4
110.64
110.4
110.64
110.4
110.4
110.64
110.64
110.64
110.4
110.64
110.64
110.4
110.64
110.64
110.4
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.4
110.64
110.64
110.64
110.64
110.4
110.64
110.64
110.4
110.4
110.4
110.64
110.4
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.64
110.4
110.4
110.4
110.4
110.64
110.64
110.64
110.4
110.64
110.64
110.4
110.64
110.64
110.4
110.64
110.4
110.64
110.64
110.64
94.2
94.2
94.08
94.2
94.2
94.2
94.08
89.28
89.28
94.2
94.2
94.2
89.28
94.2
94.08
94.08
94.2
94.2
94.2
94.2
94.08
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.08
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.08
94.08
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
89.28
89.28
94.2
94.2
89.28
89.28
94.08
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.08
94.08
89.28
94.2
94.2
94.2
94.2
94.08
94.2
94.08
94.2
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.08
94.2
89.28
94.08
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
89.28
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.08
89.28
94.2
94.08
94.2
94.08
94.2
94.2
89.28
89.28
94.2
89.28
89.28
94.08
94.2
94.2
94.2
94.08
89.28
89.28
94.2
94.2
94.08
89.28
94.2
94.08
94.2
94.2
89.28
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
89.28
94.08
94.08
94.2
94.2
94.08
94.2
89.28
94.08
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.08
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.08
89.28
94.2
94.2
89.28
94.2
89.28
89.28
94.2
89.28
94.08
89.28
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.08
89.28
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.2
94.08
94.08
94.2
94.2
94.2
89.28
94.08
94.2
89.28
94.08
89.28
94.08
94.2
89.28
94.2
89.28
94.2
94.2
94.2
89.28
94.2
94.2
94.08
94.08
94.08
89.28
94.2
89.28
89.28
94.2
94.08
94.08
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.08
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.08
89.28
94.2
94.2
94.2
89.28
94.08
94.2
89.28
94.2
94.2
94.2
94.08
89.28
94.2
94.2
94.2
94.2
89.28
94.2
94.2
94.08
94.2
94.2
94.2
94.08
94.2
94.2
94.08
94.08
94.2
94.2
94.08
94.2
94.2
94.2
94.2
89.28
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
89.28
94.2
89.28
94.2
89.28
94.2
94.08
94.2
94.08
94.2
94.2
94.08
94.2
94.2
94.08
94.2
94.08
94.2
94.2
89.28
94.2
94.08
94.08
94.2
94.08
94.08
94.2
94.08
94.08
94.2
94.2
94.2
94.2
94.2
94.08
89.28
94.2
94.08
94.2
94.08
94.08
94.2
94.2
94.2
94.08
94.08
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.08
94.08
94.08
94.2
94.2
94.2
94.08
94.2
94.2
89.28
94.08
94.2
94.2
94.2
94.08
94.2
94.2
89.28
94.08
94.2
94.08
94.2
94.08
94.08
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.08
94.08
89.28
94.2
94.08
94.2
94.2
94.2
89.28
94.2
94.08
94.08
94.08
94.08
94.08
94.2
94.08
94.2
94.08
94.2
94.2
94.08
94.2
94.2
89.28
94.2
89.28
94.2
94.08
94.2
94.2
94.2
94.08
94.2
94.2
94.2
94.08
89.28
94.2
94.2
94.08
94.2
89.28
94.2
94.2
89.28
94.2
94.2
89.28
94.08
94.08
89.28
89.28
94.2
94.08
94.08
94.2
94.08
94.08
94.2
94.2
94.2
94.2
89.28
94.08
94.08
94.2
94.2
94.08
94.2
89.28
94.2
94.2
89.28
94.2
94.2
94.2
94.2
94.08
94.2
89.28
94.2
94.08
94.2
89.28
94.08
89.28
94.2
94.2
94.2
94.2
89.28
94.2
94.2
94.08
89.28
89.28
89.28
89.28
94.2
94.2
94.2
94.2
94.2
89.28
94.2
94.2
94.2
94.2
94.08
94.2
94.08
94.2
94.08
94.2
89.28
94.08
94.2
89.28
94.2
94.2
94.2
94.2
94.2
89.28
89.28
89.28
94.08
94.2
94.2
94.2
94.08
94.2
89.28
94.2
94.2
94.2
94.2
94.08
94.08
89.28
94.2
94.2
94.2
94.2
94.08
94.2
94.2
94.08
94.08
94.2
94.08
94.2
94.2
94.2
94.2
94.08
94.2
94.2
75.96
75.96
75.96
78.12
72.12
78
72.24
78.12
76.44
78.12
76.44
78.12
78.12
78
78.12
78.12
76.44
78.12
72.12
70.44
78
78.12
78
78.12
72
78.12
72.24
78.12
78.12
78.12
78.12
72.12
78.12
76.44
78.12
72.12
72
72.24
78
78.12
78
78.12
78.12
78.12
78.12
90
90
90
90
90
90
90
93.6
93.6
73.92
73.92
73.92
73.92
73.68
73.92
73.92
73.92
73.68
73.92
73.68
73.92
73.92
73.92
73.92
73.92
73.92
73.92
73.92
73.92
73.68
73.68
73.68
73.92
73.92
73.68
73.92
73.92
73.92
73.68
73.68
73.92
73.92
73.92
73.68
73.92
73.92
73.68
73.92
73.92
73.92
73.92
73.68
73.92
67.2
73.92
73.92
78.12
76.44
78
78.12
72
78.12
78
78.12
78.12
78.12
78.12
78.12
72.12
78.12
78.12
76.44
76.44
78.12
78.12
72.12
78
78.12
78
78.12
78.12
72.12
76.44
72.12
72.12
78.12
76.44
72.12
78.12
78.12
70.44
78.12
76.44
78.12
78
78
72.12
72.12
78
72.12
72.12
72.12
78.12
76.44
78.12
78
78
78.12
72.12
78.12
78
78.12
78.12
78
78.12
72.12
78.12
76.44
78.12
72.12
104.16
104.16
104.4
104.4
104.16
104.4
97.8
97.8
98.64
97.8
97.8
97.8
97.8
98.64
97.8
97.8
97.92
97.8
97.8
97.8
97.92
97.92
97.92
97.8
97.92
97.92
97.92
97.8
97.8
97.92
97.8
97.92
97.8
97.8
76.56
76.68
76.56
76.68
76.68
76.68
76.68
76.56
76.68
76.56
76.68
271.26
271.26
271.26
271.26
271.26
271.26
94.44
94.44
94.56
94.56
235.8
235.8
235.8
235.8
235.8
235.8
235.8
235.8
211.8
235.8
235.8
211.8
235.8
223.8
235.8
223.8
235.8
153
153
135.36
135.36
135.36
135.36
135.36
135.36
136.68
136.68
136.68
136.68
136.68
136.68
136.68
136.68
136.68
136.68
136.68
104.16
104.16
80.64
75.6
84.12
80.64
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
80.64
75.6
75.6
80.64
75.6
75.6
75.6
75.6
80.64
75.6
75.6
75.6
75.6
80.64
75.6
75.6
75.6
75.6
80.64
84.96
80.64
75.6
80.64
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
75.6
376.2
181.32
250.2
260.88
269.88
269.88
250.2
269.88
269.88
260.88
260.88
260.88
260.88
260.88
260.88
269.88
260.88
269.88
269.88
269.88
260.88
260.88
269.88
260.88
269.88
269.88
260.88
269.88
242.4
269.88
260.88
269.88
260.88
250.2
269.88
251.88
260.88
260.88
269.88
269.88
250.2
269.88
260.88
241.2
250.2
233.4
269.88
260.88
269.88
269.88
269.88
260.88
260.88
269.88
269.88
269.88
269.88
269.88
260.88
269.88
269.88
269.88
269.88
269.88
260.88
260.88
260.88
269.88
251.88
269.88
260.88
260.88
269.88
260.88
269.88
269.88
269.88
269.88
260.88
250.2
260.88
269.88
260.88
269.88
269.88
269.88
260.88
260.88
269.88
269.88
269.88
250.2
260.88
269.88
260.88
269.88
269.88
260.88
269.88
269.88
269.88
250.2
269.88
269.88
260.88
269.88
260.88
269.88
260.88
260.88
269.88
250.2
269.88
269.88
251.88
269.88
260.88
260.88
250.2
269.88
260.88
251.88
242.64
242.64
242.64
242.64
242.64
242.64
228.72
242.64
242.64
431.88
449.88
314.88
314.88
359.64
314.88
359.64
217.32
205.32
226.68
217.32
217.32
217.32
217.32
234
252
252
243
563.04
315
270
270
258.84
270
270
270
244.68
270
258.84
244.68
258.84
270
377.88
143.28
255.12
188.52
188.52
188.52
188.52
188.52
236.16
236.16
179.4
225
110.88
110.88
107.88
110.88
110.88
110.88
110.88
110.88
110.88
110.88
110.88
110.88
110.76
107.88
110.88
107.88
110.88
110.88
110.88
110.88
